Variant Barcode,Handle,Vendor,Option2 Value,Option1 Value,Variant Price,Variant Inventory Qty
'120134,camiseta-condivo-20,0,PRETO/BRANCO,M,169.0,1.0
'120135,tenis-urban-tune,0,MARINHO,39,199.0,0.0
'120135,tenis-urban-tune,DEMOCRATA,PRETO,39,199.0,0.0
'120135,tenis-urban-tune,0,PRETO,40,199.0,0.0
'120135,tenis-urban-tune,0,MARINHO,40,199.0,1.0
'120135,tenis-urban-tune,0,PRETO,41,199.0,1.0
'120135,tenis-urban-tune,0,MARINHO,41,199.0,2.0
'120135,tenis-urban-tune,0,PRETO,42,199.0,2.0
'120135,tenis-urban-tune,0,MARINHO,42,199.0,2.0
'120135,tenis-urban-tune,0,PRETO,43,199.0,1.0
'120135,tenis-urban-tune,0,MARINHO,43,199.0,1.0
'120137,tenis-urban-tune-1,0,CINZA,43,199.0,0.0
'120137,tenis-urban-tune-1,0,PRETO,43,199.0,1.0
'120137,tenis-urban-tune-1,0,PRETO,42,199.0,0.0
'120137,tenis-urban-tune-1,0,CINZA,42,199.0,2.0
'120137,tenis-urban-tune-1,0,PRETO,41,199.0,2.0
'120137,tenis-urban-tune-1,0,CINZA,41,199.0,0.0
'120137,tenis-urban-tune-1,0,PRETO,40,199.0,0.0
'120137,tenis-urban-tune-1,0,CINZA,40,199.0,0.0
'120137,tenis-urban-tune-1,DEMOCRATA,CINZA,39,199.0,0.0
'120137,tenis-urban-tune-1,0,PRETO,39,199.0,0.0
'120139,shorts-3g-speed-x,0,PRETO/BRANCO,M,209.0,1.0
'120139,shorts-3g-speed-x,0,PRETO/BRANCO,G,209.0,0.0
'120139,shorts-3g-speed-x,Adidas,PRETO/BRANCO,P,209.0,0.0
'120139,shorts-3g-speed-x,0,PRETO/BRANCO,GG,209.0,0.0
'120140,sapato-metropolitan-bay,0,MARROM,41,219.0,0.0
'120140,sapato-metropolitan-bay,0,PRETO,41,219.0,0.0
'120140,sapato-metropolitan-bay,0,PRETO,43,219.0,0.0
'120140,sapato-metropolitan-bay,0,MARROM,42,219.0,0.0
'120140,sapato-metropolitan-bay,0,PRETO,42,219.0,1.0
'120140,sapato-metropolitan-bay,DEMOCRATA,PRETO,39,219.0,0.0
'120140,sapato-metropolitan-bay,0,MARROM,39,219.0,0.0
'120140,sapato-metropolitan-bay,0,PRETO,40,219.0,0.0
'120140,sapato-metropolitan-bay,0,MARROM,40,219.0,0.0
'120140,sapato-metropolitan-bay,0,MARROM,43,219.0,0.0
'120141,camiseta-must-haves-3-stripes,0,BRANCO/PRETO,GG,169.0,0.0
'120141,camiseta-must-haves-3-stripes,0,BRANCO/PRETO,G,169.0,1.0
'120141,camiseta-must-haves-3-stripes,0,BRANCO/PRETO,M,169.0,0.0
'120141,camiseta-must-haves-3-stripes,Adidas,BRANCO/PRETO,P,169.0,0.0
'120142,mocassim-denim-flow,0,CINZA,43,219.0,1.0
'120142,mocassim-denim-flow,0,MARINHO,43,219.0,0.0
'120142,mocassim-denim-flow,0,MARINHO,41,219.0,0.0
'120142,mocassim-denim-flow,0,MARINHO,42,219.0,2.0
'120142,mocassim-denim-flow,0,CINZA,41,219.0,2.0
'120142,mocassim-denim-flow,0,CINZA,40,219.0,0.0
'120142,mocassim-denim-flow,0,MARINHO,40,219.0,0.0
'120142,mocassim-denim-flow,0,CINZA,39,219.0,0.0
'120142,mocassim-denim-flow,DEMOCRATA,MARINHO,39,219.0,0.0
'120142,mocassim-denim-flow,0,CINZA,42,219.0,2.0
'120143,camiseta-estampada-collegiate-clash,0,CINZA CLARO,G,169.0,1.0
'120143,camiseta-estampada-collegiate-clash,0,CINZA CLARO,GG,169.0,1.0
'120143,camiseta-estampada-collegiate-clash,Adidas,CINZA CLARO,P,169.0,0.0
'120143,camiseta-estampada-collegiate-clash,0,CINZA CLARO,M,169.0,1.0
'120148,shorts-essentials-linear-chelsea,0,PRETO,GG,169.0,0.0
'120148,shorts-essentials-linear-chelsea,Adidas,PRETO,P,169.0,0.0
'120148,shorts-essentials-linear-chelsea,0,PRETO,G,169.0,1.0
'120149,camiseta-must-haves-stadium,0,BRANCO,G,169.0,0.0
'120149,camiseta-must-haves-stadium,0,BRANCO,M,169.0,1.0
'120149,camiseta-must-haves-stadium,Adidas,BRANCO,P,169.0,1.0
'120149,camiseta-must-haves-stadium,0,BRANCO,GG,169.0,1.0
'120153,shorts-essentials-3-stripes-chelsea,Adidas,PRETO/BRANCO,P,219.0,1.0
'120153,shorts-essentials-3-stripes-chelsea,0,PRETO/BRANCO,M,219.0,0.0
'120153,shorts-essentials-3-stripes-chelsea,0,PRETO/BRANCO,G,219.0,1.0
'120153,shorts-essentials-3-stripes-chelsea,0,PRETO/BRANCO,GG,219.0,0.0
'120175,saia-curta-fivela-jeans,PATBO,JEANS,36,928.01,1.0
'120175,saia-curta-fivela-jeans,0,JEANS,38,928.01,2.0
'120175,saia-curta-fivela-jeans,0,JEANS,40,928.01,1.0
'120175,saia-curta-fivela-jeans,0,JEANS,42,928.01,1.0
'120199,rasteira-azul-denim-couro-tira-h,0,AZUL,38,179.0,0.0
'120199,rasteira-azul-denim-couro-tira-h,0,AZUL,37,179.0,2.0
'120199,rasteira-azul-denim-couro-tira-h,0,AZUL,35,179.0,1.0
'120199,rasteira-azul-denim-couro-tira-h,AREZZO,AZUL,34,179.0,1.0
'120199,rasteira-azul-denim-couro-tira-h,0,AZUL,36,179.0,0.0
'120199,rasteira-azul-denim-couro-tira-h,0,AZUL,39,179.0,0.0
'120201,flat-slide-tiras-fita-schutz-white,Schutz,BRANCO,34,219.0,0.0
'120201,flat-slide-tiras-fita-schutz-white,0,BRANCO,35,219.0,0.0
'120201,flat-slide-tiras-fita-schutz-white,0,BRANCO,36,219.0,0.0
'120201,flat-slide-tiras-fita-schutz-white,0,BRANCO,37,219.0,0.0
'120201,flat-slide-tiras-fita-schutz-white,0,BRANCO,38,219.0,1.0
'120201,flat-slide-tiras-fita-schutz-white,0,BRANCO,39,219.0,0.0
'120202,flat-slide-tiras-fita-schutz-black,Schutz,PRETO,34,219.0,1.0
'120202,flat-slide-tiras-fita-schutz-black,0,PRETO,35,219.0,0.0
'120202,flat-slide-tiras-fita-schutz-black,0,PRETO,37,219.0,0.0
'120202,flat-slide-tiras-fita-schutz-black,0,PRETO,38,219.0,0.0
